lbp58,hog435,hog556,hog111,hog25,hog369,hog16,hog210,hog363,hog138,hog394,hog120,hog361,hog151,hog421,hog387,hog95,hog225,hog309,hog237,hog547,hog117,hog336,hog374,hog243,hog235,hog565,hog278,hog34,hog430,hog43,hog129,hog61,hog520,hog94,hog90,hog329,lbp5,hog217,hog102,lbp3,hog17,hog221,hog509,hog379,hog84,hog209,hog160,hog367,hog7,Clase
0.2017688,0.2117645,0.1063777,0.1652623,0.112184,0.2718204,0.04247695,0.1517718,0.09741986,0.2272341,0.0831801,0.2320699,0.2491605,0.08882938,0.0776343,0.2718204,0.04293208,0.2392834,0.1929398,0.1209787,0.07271851,0.1329128,0.1144243,0.152467,0.2392834,0.2357141,0.03442257,0.07278016,0.07508591,0.08303711,0.03368376,0.2320699,0.06556001,0.06006583,0.06038881,0.261741,0.1647641,0.003875328,0.2109137,0.2578892,0.003811532,0.1018401,0.04968705,0.04353933,0.2718204,0.157432,0.1581761,0.06669647,0.0961199,0.08182042,Led
0.2016288,0.1638913,0.1017119,0.1468684,0.1004574,0.2706218,0.02902334,0.1214185,0.09329572,0.231846,0.08615761,0.2159925,0.2549244,0.08936638,0.05851041,0.2706218,0.04030501,0.2378284,0.1646683,0.1067707,0.06418434,0.231846,0.1040736,0.1979188,0.2378284,0.2378284,0.0445701,0.05158513,0.07096097,0.08606807,0.01630104,0.2076862,0.04925257,0.06755761,0.04667971,0.289754,0.1936271,0.005317684,0.2378284,0.1751587,0.00748798,0.07947888,0.04724618,0.06659356,0.2706218,0.1337404,0.1218408,0.07152545,0.110273,0.06769177,Led
0.198709,0.1508347,0.07616757,0.1810805,0.1091369,0.2683536,0.03869066,0.09550221,0.07272879,0.2302113,0.1317531,0.2302113,0.241576,0.09180459,0.08845019,0.2683536,0.08239586,0.2363106,0.1520899,0.0848595,0.07187846,0.151305,0.07518736,0.1210363,0.2363106,0.2149604,0.03363318,0.08812508,0.08535718,0.07982941,0.01986944,0.2302113,0.06344347,0.07532042,0.08635803,0.2649131,0.1695046,0.008906955,0.2015376,0.2624789,0.001618442,0.1086214,0.09605541,0.02804654,0.2683536,0.1618184,0.121184,0.08939093,0.1366412,0.07504128,Led
0.2062936,0.1398746,0.07327309,0.1779028,0.1719388,0.2863958,0.05791482,0.09579547,0.07467367,0.2276749,0.06726994,0.2276749,0.2259203,0.1347226,0.0555171,0.2863958,0.0294234,0.2368633,0.1446229,0.09526612,0.04663336,0.1898515,0.08543456,0.09299224,0.217916,0.2270764,0.03039707,0.08305669,0.1379089,0.07893536,0.04607106,0.1905214,0.1107525,0.04481639,0.06537305,0.2476342,0.1971324,0.001924828,0.2368633,0.1659423,0.00217549,0.120829,0.03027018,0.05424674,0.2863958,0.1763562,0.118159,0.1159187,0.05089517,0.08782469,Led
0.184591,0.2426235,0.1075615,0.2236126,0.08242235,0.2307814,0.02156414,0.1042383,0.05842687,0.1983192,0.09613831,0.2140722,0.2402759,0.07068772,0.09782048,0.3143552,0.01689376,0.2642139,0.2299307,0.06847895,0.1148847,0.1407496,0.08734289,0.1951692,0.2571895,0.2318656,0.07443316,0.05250071,0.05679094,0.1001179,0.01271378,0.2318426,0.03769229,0.07022015,0.02511301,0.2911519,0.118669,0.002516684,0.2476736,0.2385072,0.00550886,0.1071336,0.02299731,0.01306837,0.3143552,0.2059045,0.126895,0.0616744,0.08103779,0.07495595,Led
0.3596735,0.1580367,0.09706332,0.1286606,0.05986137,0.1570631,0.06479656,0.09033065,0.1058829,0.1944826,0.1394769,0.2047945,0.1610307,0.05518905,0.135818,0.160872,0.08598343,0.2512619,0.2072903,0.08001783,0.2396526,0.1430059,0.1233783,0.2624642,0.2512619,0.2512619,0.1855222,0.02822719,0.08871102,0.06121547,0.07275569,0.251194,0.1189592,0.1966341,0.1250966,0.2422062,0.2854039,0.005838771,0.2512619,0.24662,0,0.1815313,0.05004101,0.170287,0.1611506,0.130633,0.08287504,0.09784232,0.0793921,0.06227716,Led
0.3905544,0.08753669,0.1870188,0.1058101,0.1554003,0.1893632,0.03742766,0.04173664,0.06109207,0.1452022,0.2332895,0.1149925,0.1306356,0.1939922,0.2516063,0.218354,0.05149734,0.2317023,0.08279886,0.0421057,0.2771302,0.2221024,0.05258577,0.2332895,0.2015216,0.1623803,0.1352383,0.0677276,0.1405001,0.1604897,0.05172905,0.1384491,0.1409846,0.2579612,0.05048191,0.1905276,0.2583409,0,0.2317023,0.1074772,0.0113168,0.02633596,0.07807395,0.1452032,0.1879425,0.1111036,0.1131117,0.180932,0.2242379,0.03306202,Led
0.3524119,0.238511,0.1678866,0.109642,0.1292674,0.06912555,0.1119295,0.04496206,0.06606358,0.2166537,0.2854744,0.1484654,0.09305114,0.1201318,0.2666353,0.2854744,0.07924154,0.2919189,0.2001224,0.05275654,0.2461452,0.1722038,0.09183278,0.2854744,0.08545867,0.09585714,0.1614118,0.04061456,0.2470616,0.1465641,0.09169143,0.2551901,0.2130462,0.2556562,0.05391104,0.2171824,0.2618129,0.004752695,0.2919189,0.2758262,0.003085183,0.2413408,0.06661704,0.03306894,0.2428638,0.1075909,0.06827813,0.2430421,0.05776179,0.08069025,Pulsador
0.3612249,0.1475502,0.1756809,0.186049,0.1180217,0.02155841,0.1386906,0.02339897,0.02559724,0.09589277,0.2802582,0.1156979,0.01759686,0.1318066,0.1049835,0.1740832,0.05967543,0.1477896,0.1762615,0.02435935,0.1373605,0.2399583,0.03937929,0.2989859,0.01851998,0.01270632,0.1641292,0.02133406,0.09476462,0.2064985,0.1252228,0.09949568,0.1810502,0.2436016,0.1668781,0.2958489,0.323904,0.001511932,0.2050047,0.1977651,0.001041379,0.1841671,0.1413628,0.03572845,0.1068047,0.1748849,0.01660571,0.08771097,0.08955818,0.1181473,Pulsador
0.3580737,0.1654117,0.06481887,0.04197961,0.0508381,0.07170782,0.2048443,0.0420135,0.07737993,0.2393981,0.2742417,0.106402,0.0631796,0.02841674,0.2808662,0.2742417,0.04185851,0.2290599,0.108604,0.1035318,0.233901,0.1888046,0.06619752,0.2742417,0.0736942,0.1037409,0.2234739,0.05845012,0.2209628,0.0780623,0.1505447,0.2393981,0.2481993,0.2874452,0.04810788,0.1880322,0.2637537,0.002477143,0.2801051,0.2505984,0.003761557,0.1760976,0.04519453,0.02245047,0.2742417,0.04524867,0.05038529,0.1810518,0.07546908,0.195356,Pulsador
0.3096532,0.1395703,0.1434727,0.07963778,0.1472143,0.1938217,0.07754725,0.04608642,0.07198168,0.1137868,0.2375347,0.125342,0.1632817,0.1734323,0.2324786,0.2872751,0.006738319,0.3504447,0.1820635,0.05694235,0.1721509,0.2619483,0.0751627,0.186533,0.2655454,0.2455827,0.0613953,0.03856545,0.09645567,0.1567241,0.07661339,0.05391384,0.08619303,0.1154668,0.007102605,0.3129201,0.108401,0.005347433,0.3504447,0.03520433,0.005580295,0.1191585,0.004401922,0.004142913,0.2872751,0.05707126,0.09153626,0.1793876,0.03842085,0.1197595,Pulsador
0.3375076,0.0950445,0.07936078,0.08324642,0.1273858,0.172491,0.07935841,0.0453558,0.06778412,0.1234276,0.171393,0.1162814,0.166629,0.1359477,0.1751449,0.3153608,0.01062427,0.33897,0.1196198,0.05757229,0.09383356,0.2458284,0.06708736,0.08008607,0.2023875,0.2610381,0.09699123,0.03135128,0.1011298,0.1015463,0.08550371,0.04895721,0.1070205,0.0805065,0.01264221,0.3117461,0.08500712,0.01066551,0.33897,0.04523582,0.008257629,0.1306695,0.01420891,0.002339291,0.3153608,0.09740379,0.09034044,0.1781915,0.02771456,0.1625625,Pulsador
0.6570468,0.1835594,0.1662365,0.2663704,0.07848755,0.09634816,0.1166937,0.02056784,0.01817933,0.1744048,0.2498117,0.1706846,0.09582909,0.09361904,0.130183,0.3312211,0.08055702,0.2976861,0.2533741,0.02121351,0.08596585,0.2146097,0.04751605,0.1521274,0.08120546,0.08378144,0.08631627,0.04688006,0.08715338,0.1785505,0.2005033,0.1628411,0.09185269,0.0950465,0.09603273,0.2408093,0.2654664,0.002190599,0.2976861,0.1075853,0.001252983,0.09934569,0.0767082,0.05935955,0.3312211,0.2408093,0.01787182,0.1263835,0.02889622,0.1233119,Pulsador
0.472373,0.05721055,0.09147667,0.1101558,0.07985491,0.2505141,0.1805229,0.1665979,0.1021694,0.08726828,0.1324598,0.1036474,0.1222425,0.1125193,0.08109692,0.2436439,0.02989024,0.06844733,0.07574186,0.1824954,0.08234046,0.2999478,0.09480446,0.2505141,0.2462335,0.1729982,0.07335794,0.07701182,0.08226262,0.06741614,0.151072,0.06281448,0.04287901,0.07850096,0.0350298,0.3717709,0.04563079,0.003318609,0.1953097,0.08383922,0.005810381,0.1373024,0.08128298,0.05222722,0.2231186,0.1372353,0.1998054,0.1141375,0.1677452,0.0935568,Pulsador
0.3426532,0.1291746,0.1556552,0.07559191,0.1817023,0.1646965,0.1418753,0.07325529,0.09952864,0.186683,0.2613053,0.1368693,0.1193132,0.1843271,0.2698647,0.2613053,0.01775737,0.3506062,0.1451521,0.09891851,0.1884244,0.2369,0.07975492,0.1476431,0.1778699,0.1918372,0.1780122,0.05023845,0.1497771,0.1548943,0.1246834,0.0655324,0.1047853,0.1605292,0.01697913,0.2912655,0.09573693,0.00889794,0.3506062,0.04074341,0.00540843,0.1604389,0.03097674,0.02300991,0.2613053,0.04873079,0.1107888,0.1573972,0.09477672,0.1487248,Pulsador
0.3800323,0.135341,0.1994331,0.1179781,0.1902244,0.1417051,0.08762483,0.0899681,0.06614611,0.1404004,0.2945974,0.1181169,0.1184205,0.2368923,0.2481478,0.2945974,0.02275754,0.2722066,0.2215867,0.07785556,0.1385363,0.2308323,0.0805938,0.2122537,0.1222255,0.177103,0.1707992,0.04818266,0.1008009,0.2078323,0.1195069,0.1288019,0.120172,0.1493023,0.02414875,0.2574286,0.09919056,0.009230417,0.2722066,0.1377068,0.007039399,0.09433321,0.02974955,0.01858455,0.2945974,0.1289564,0.1054619,0.1804182,0.06590553,0.2222946,Pulsador
0.6635088,0.1553179,0.1216446,0.1935376,0.1012597,0.09079887,0.08344935,0.01789269,0.0174333,0.1643888,0.2331891,0.1347008,0.08941076,0.1094814,0.1358155,0.345349,0.06933467,0.3251931,0.2060784,0.0209755,0.06836804,0.2587628,0.04030683,0.1560989,0.08039505,0.08497567,0.07375005,0.04910126,0.09904663,0.1637016,0.1423385,0.1262776,0.104897,0.07967214,0.07687354,0.2423093,0.2457733,0.001233033,0.3251931,0.08757824,0.001405687,0.08758048,0.06650989,0.05291598,0.345349,0.1830897,0.01773485,0.1442526,0.0250831,0.1156331,Pulsador
0.3125206,0.2976034,0.299902,0.2979073,0.2846991,0.09453585,0.2846991,0.1494347,0.07194956,0.2979073,0.2829187,0.2979073,0.07704016,0.2947926,0.2840992,0.2829187,0.04740178,0.1635213,0.3034227,0.1173337,0.299902,0.1028606,0.1033755,0.2829187,0.05098261,0.07230235,0.299902,0.03695136,0.2846991,0.2840992,0.2341764,0.2979073,0.1473886,0.2815214,0.0764785,0.1613004,0.1819502,0.006002758,0.2857364,0.2783539,0.003785588,0.2846991,0.06328329,0.04977484,0.2781655,0.2334669,0.1210074,0.2017289,0.109125,0.2846991,Pulsador
0.3100736,0.2895449,0.2943593,0.2945089,0.2976156,0.09474773,0.2976156,0.07038531,0.1701895,0.2945089,0.2790793,0.2945089,0.1150032,0.2645224,0.2756041,0.09306733,0.05094248,0.278696,0.2769398,0.1502525,0.2943593,0.1063816,0.149549,0.2790793,0.1627606,0.1927833,0.2943593,0.05860912,0.2976156,0.2756041,0.1878757,0.2945089,0.2838208,0.2962806,0.04509035,0.1639413,0.2439159,0.004643606,0.278696,0.277525,0.004040348,0.2976156,0.04721626,0.05039957,0.08051455,0.1953244,0.1201562,0.2645224,0.06472501,0.2976156,Pulsador
0.3897203,0.06533659,0.0472053,0.0830317,0.0582672,0.2639969,0.0579959,0.2584017,0.2046908,0.07713218,0.09003241,0.08160318,0.09324231,0.1283481,0.0624361,0.220287,0.02738189,0.0508325,0.07615707,0.2479156,0.05541381,0.3069767,0.208569,0.2639969,0.2417127,0.116464,0.08538074,0.06762869,0.02668414,0.03533071,0.0509979,0.09032398,0.02124838,0.06442599,0.02942141,0.3277605,0.01307324,0.003478182,0.1378307,0.1304608,0.003743878,0.1176064,0.06196905,0.0266645,0.1390377,0.1429593,0.2247858,0.04478422,0.215485,0.09201355,Pulsador
0.6495233,0.1561178,0.1294262,0.2049852,0.09064303,0.1033335,0.09083421,0.01696187,0.0193352,0.1488013,0.255504,0.1274437,0.100606,0.09661066,0.1453498,0.3458671,0.06651674,0.3235399,0.2227141,0.01836394,0.07589431,0.2602234,0.04395989,0.1338277,0.09741209,0.09347898,0.07465811,0.04838022,0.09708317,0.1614837,0.1554574,0.1198858,0.1021384,0.08835486,0.07969134,0.2418698,0.2394462,0.001229119,0.3235399,0.09034263,0.001164106,0.08250925,0.06373812,0.04674605,0.3458671,0.1996218,0.01784351,0.1427628,0.03252043,0.1071837,Pulsador
0.33873,0.1359455,0.1656576,0.1718361,0.1080149,0.1435769,0.1160971,0.05341391,0.08295822,0.1815744,0.1492066,0.1509843,0.1779144,0.1252627,0.1415982,0.3171327,0.04443412,0.2767343,0.1572708,0.06786949,0.09458806,0.2200295,0.08692317,0.1108314,0.1626691,0.1953968,0.08307631,0.04208869,0.100737,0.1919809,0.1352905,0.1723276,0.1125542,0.08814528,0.03662104,0.2480274,0.1568147,0.006823135,0.2767343,0.1271388,0.007425858,0.148746,0.03531886,0.02433234,0.3171327,0.1708849,0.09314291,0.1452091,0.07264646,0.08821002,Pulsador
0.3601611,0.1751414,0.1718058,0.2194312,0.1392684,0.1594235,0.05432825,0.04614253,0.08068171,0.1669713,0.2578091,0.09597323,0.1988882,0.1423018,0.2374534,0.2578091,0.02775606,0.3126534,0.2036601,0.071231,0.1687274,0.2194312,0.08321886,0.1489099,0.1672008,0.190506,0.06842278,0.05166866,0.07657867,0.1922663,0.07182964,0.1701315,0.07319628,0.1780928,0.03605561,0.2742254,0.1994279,0.01203221,0.281075,0.1251571,0.007874973,0.08093608,0.02584136,0.02757996,0.2578091,0.2635207,0.09479332,0.1145655,0.08059482,0.08595491,Pulsador
0.3687431,0.1921148,0.1262028,0.2360771,0.115697,0.1526504,0.07190465,0.05351783,0.08804305,0.2337997,0.1786688,0.1750491,0.1848948,0.1042084,0.1632814,0.2848323,0.02335044,0.2866125,0.1789573,0.06626454,0.09958313,0.2360771,0.09306528,0.1024171,0.1973096,0.1746781,0.09686328,0.07057127,0.06764887,0.1448551,0.07169549,0.1856106,0.05774564,0.0989188,0.03838012,0.2616196,0.2253858,0.01332955,0.2866125,0.1058952,0.007198019,0.1018866,0.02322861,0.02892233,0.2848323,0.2360008,0.06896354,0.09099121,0.0907263,0.1076238,Pulsador
0.3672836,0.187651,0.2593188,0.201752,0.2671268,0.0684498,0.2150634,0.05405319,0.08382151,0.3167422,0.2477789,0.1532705,0.0808219,0.2213961,0.2622548,0.2477789,0.0701931,0.2634981,0.1569426,0.08284557,0.2593188,0.08146507,0.0929979,0.2477789,0.1218125,0.1066955,0.2364176,0.04468435,0.2671268,0.2622548,0.1790785,0.3167422,0.2732874,0.2673493,0.09381734,0.1453375,0.2415999,0.01263261,0.2634981,0.2676795,0.00706842,0.2671268,0.06512088,0.05362163,0.2477789,0.1524412,0.06834856,0.2540654,0.06554016,0.09655944,Pulsador
0.6731389,0.1369273,0.1283859,0.2099507,0.1101718,0.08483075,0.09366533,0.0173643,0.01933209,0.1469169,0.2386726,0.1292568,0.09081211,0.1309756,0.1441084,0.3606029,0.06808788,0.3309147,0.1957897,0.02010286,0.07596264,0.2539369,0.03899548,0.1500001,0.07648161,0.08049197,0.08732233,0.04914059,0.09199408,0.1672056,0.1584115,0.1166283,0.09693777,0.08453348,0.06492262,0.2414501,0.2304369,0.001327868,0.3309147,0.0883792,0.001343389,0.08899412,0.07022531,0.05653354,0.3606029,0.2062241,0.01808415,0.1343038,0.02601076,0.1093521,Pulsador
0.3170873,0.145164,0.118612,0.2565975,0.1537032,0.04326763,0.2306201,0.03627915,0.128748,0.1994926,0.297855,0.1056107,0.05972197,0.1029298,0.2494788,0.1803829,0.005275122,0.2987265,0.1323794,0.09289385,0.2729132,0.2565975,0.09681217,0.297855,0.1112633,0.1055366,0.2729132,0.003100813,0.2543276,0.06476382,0.2316754,0.2565975,0.2992314,0.2973272,0.01049788,0.3119754,0.3528516,0.005904282,0.2987265,0.3119754,0.005129635,0.2181485,0.01699981,0.02464524,0.2835331,0.2449398,0.04349415,0.3587775,0.08689321,0.1063192,Pulsador
0.3215614,0.09894225,0.2073058,0.2709605,0.05774781,0.03353523,0.2816573,0.09027455,0.2699799,0.2090641,0.2699799,0.2074896,0.0586806,0.03283844,0.3611046,0.2093627,0.02020702,0.2606032,0.07391521,0.1303783,0.2706281,0.2239019,0.2217548,0.2699799,0.02413102,0.01590968,0.2706281,0.008909277,0.2816573,0.1567774,0.2903855,0.2709605,0.2903855,0.3113556,0.01929007,0.3095038,0.3417488,0.005207046,0.1565811,0.3095038,0.002987403,0.1804413,0.09388851,0.01546823,0.2699799,0.3095038,0.01788626,0.2593782,0.05379387,0.09511107,Pulsador
0.3773682,0.1597599,0.2242517,0.1178407,0.1922946,0.1397275,0.0741266,0.08762992,0.07222631,0.1748693,0.3012362,0.1576789,0.1110369,0.2265034,0.2496128,0.3012362,0.02531209,0.2748209,0.2364189,0.08060929,0.16677,0.2331085,0.08589831,0.2044224,0.1265812,0.1633298,0.2358643,0.04946738,0.1004548,0.2178502,0.1145271,0.1482453,0.1247333,0.1748832,0.02831954,0.2577578,0.1067619,0.008884904,0.2748209,0.1385197,0.009435011,0.1030162,0.03468028,0.02246416,0.3012362,0.1169463,0.07839169,0.178086,0.0733814,0.1609441,Pulsador
0.3695593,0.1040553,0.2360841,0.1869473,0.2114645,0.05727481,0.04467467,0.081952,0.05760403,0.08715725,0.2580573,0.1558965,0.04942391,0.1540853,0.2240164,0.2580573,0.08245994,0.2758182,0.1215884,0.09074228,0.2360841,0.2289654,0.0888633,0.2580573,0.04006087,0.0485531,0.09747963,0.01827111,0.2109347,0.1923629,0.03350091,0.1774311,0.2172012,0.2074368,0.08532212,0.2555923,0.2515233,0.004007686,0.2758182,0.2284695,0.007509814,0.1635796,0.1053121,0.04113199,0.2580573,0.1326864,0.06864373,0.2106157,0.1016762,0.1036875,Pulsador
0.3336643,0.1497822,0.1288468,0.1173954,0.1298849,0.1662526,0.09920736,0.06270279,0.1198472,0.1204781,0.1735732,0.1494245,0.1743369,0.1574501,0.1814809,0.2832216,0.02514362,0.3066545,0.167982,0.09416574,0.1045011,0.258504,0.1106749,0.1358254,0.2134164,0.2445241,0.1286696,0.05574811,0.1128726,0.1695702,0.1068374,0.08810128,0.1196024,0.09924485,0.02577038,0.3219391,0.1694483,0.007456361,0.3066545,0.06623857,0.005264671,0.1118308,0.0415244,0.02596398,0.2832216,0.09307355,0.06895498,0.2343403,0.0828869,0.1210463,Pulsador
0.3545569,0.1427869,0.07452668,0.07483874,0.08220474,0.08024755,0.09624585,0.09998189,0.1565767,0.1412906,0.2412143,0.2285677,0.1024786,0.04925732,0.1915373,0.2333665,0.07991841,0.2516637,0.1373575,0.1440033,0.1885377,0.2285677,0.1261821,0.2412143,0.08394523,0.08808665,0.1103331,0.0552565,0.153016,0.06135803,0.08238521,0.2285677,0.1967049,0.2228601,0.0742261,0.2668907,0.2458494,0.006950647,0.2516637,0.2668907,0.007439614,0.1368299,0.09608241,0.04521653,0.2412143,0.03464902,0.09243445,0.171485,0.09244919,0.2201431,Pulsador
0.3306165,0.09916495,0.06694192,0.1075943,0.1466955,0.06590976,0.1064359,0.08350453,0.0789649,0.07970175,0.2720513,0.1871323,0.06036225,0.04381986,0.2696221,0.2720513,0.07355207,0.2547664,0.08595535,0.09731111,0.227794,0.2310622,0.08731591,0.2720513,0.06503996,0.05614615,0.1529667,0.05169027,0.2358229,0.06179581,0.05086857,0.2118876,0.2714321,0.2738872,0.08336962,0.2717885,0.2561585,0.006381799,0.2547664,0.2377703,0.005900311,0.1093504,0.0990873,0.04325201,0.2399889,0.06592391,0.07550192,0.2695429,0.109045,0.2524464,Pulsador
0.3447963,0.1351965,0.06493301,0.1434679,0.07609828,0.08912218,0.1320649,0.09128352,0.09964821,0.09967452,0.2516433,0.1750689,0.1018325,0.06177858,0.2642102,0.2516433,0.06240055,0.2169784,0.1280809,0.117007,0.2153814,0.2341365,0.1001085,0.2516433,0.09614055,0.1032555,0.1293742,0.05214159,0.2134132,0.06236264,0.1282598,0.2341365,0.2587718,0.2743116,0.0772531,0.2558993,0.2579067,0.008617545,0.23454,0.2558993,0.007001316,0.1625325,0.07823773,0.06321584,0.2516433,0.163698,0.07880218,0.262051,0.0832937,0.191289,Pulsador
0.4039458,0.06499264,0.05302805,0.08744922,0.04546783,0.2548872,0.07933698,0.2563933,0.1961132,0.08466478,0.09181964,0.1129757,0.1513408,0.08389924,0.06599975,0.2548872,0.01521149,0.07593876,0.0879924,0.2439594,0.05757356,0.3134262,0.1911288,0.2548872,0.2439594,0.1752773,0.07654142,0.08519714,0.03232146,0.04343423,0.07079059,0.07614385,0.02923938,0.06311646,0.03207994,0.3634408,0.02163274,0.004506504,0.1679181,0.08765086,0.003900193,0.1140575,0.06062233,0.02371746,0.1249497,0.1249601,0.2558097,0.05271178,0.1633992,0.1291833,Pulsador
0.3392204,0.1174835,0.1007087,0.1211064,0.1255816,0.1267139,0.2065857,0.148209,0.1411549,0.09494744,0.1292348,0.2565043,0.1178686,0.09482948,0.07189717,0.1874844,0.04842589,0.2261872,0.1100974,0.1360783,0.03822699,0.2635531,0.155,0.2059133,0.1256618,0.1263881,0.04803223,0.06532542,0.04391224,0.1139461,0.2498512,0.05383029,0.04322575,0.04148387,0.05164621,0.2992742,0.2054647,0.002665621,0.2261872,0.0602706,0.003066622,0.1693447,0.1541578,0.05909293,0.1455857,0.1229894,0.1199656,0.06458465,0.1999769,0.2117709,Reloj
0.3566198,0.06635435,0.06569388,0.06238051,0.09601965,0.2035244,0.1171694,0.1475745,0.1759685,0.1004214,0.1306734,0.08999943,0.2117929,0.1187778,0.1214748,0.2102028,0.08907654,0.2073032,0.07714901,0.1715566,0.1266733,0.3032622,0.1601062,0.2022185,0.2073032,0.2064887,0.1885644,0.09852322,0.1376396,0.06538942,0.09675048,0.09214852,0.1370727,0.136096,0.09463489,0.3334424,0.226465,0.00472279,0.2073032,0.09332855,0.007895844,0.1429422,0.1292976,0.1352254,0.2117929,0.04733597,0.2125264,0.1345298,0.1564148,0.1956931,Reloj
0.4502501,0.2162473,0.1436029,0.09969974,0.2042926,0.2534401,0.1338307,0.08771923,0.115938,0.1890484,0.1713695,0.1558373,0.2534401,0.1797951,0.1679026,0.2534401,0.01439726,0.2486298,0.2229978,0.1286379,0.1165696,0.2463633,0.07439323,0.161364,0.2486298,0.2486298,0.08791949,0.06648999,0.1610506,0.1917437,0.07224774,0.1333633,0.06200933,0.1051802,0.0221747,0.2948408,0.03703702,0.0009062781,0.2486298,0.09760045,0.0008484659,0.293684,0.04487534,0.03302015,0.2534401,0.08818463,0.1581468,0.1469578,0.1022017,0.1531871,Reloj
0.4091741,0.1380108,0.09239685,0.1923864,0.1399672,0.246074,0.1737292,0.09053726,0.1459922,0.1478644,0.1507501,0.1404064,0.230439,0.1076735,0.07408948,0.246074,0.03554623,0.1463953,0.1513945,0.1277355,0.1033316,0.2366369,0.06867713,0.2386889,0.2365592,0.1726413,0.1300828,0.01613243,0.2077217,0.06633016,0.1655262,0.2083675,0.1566376,0.0859348,0.06152162,0.248228,0.1314207,0.001629817,0.1700253,0.2647527,0.0007353267,0.2804233,0.08056246,0.02674314,0.246074,0.2647527,0.1209702,0.17595,0.1191468,0.1112274,Reloj
0.4131348,0.08097106,0.05785735,0.06203654,0.0696208,0.2411286,0.0704725,0.07738456,0.1071163,0.04852306,0.05322317,0.09663991,0.2105939,0.1074691,0.02251345,0.3635533,0.008988045,0.385131,0.08139455,0.08872444,0.01798383,0.3047911,0.1009161,0.1807329,0.2194451,0.2172915,0.04807713,0.04060119,0.0367358,0.04122125,0.05941533,0.03593812,0.02765032,0.01381951,0.01234823,0.3392366,0.09101913,0.0008039543,0.385131,0.03979116,0.001350015,0.119093,0.02116968,0.008006542,0.3635533,0.06783516,0.1323355,0.03646621,0.1271991,0.09313966,Reloj
0.5334524,0.1478856,0.07954475,0.1923828,0.1375044,0.07848697,0.1343367,0.1529168,0.1611026,0.2116733,0.1566065,0.1167742,0.08054212,0.1432424,0.1041833,0.06801824,0.06538066,0.2452842,0.1157826,0.138927,0.09364329,0.2874382,0.1653588,0.2373922,0.0838164,0.0830236,0.2736869,0.05021081,0.1638132,0.08712153,0.08892273,0.2874382,0.1088656,0.1470336,0.06218927,0.2849566,0.2263558,0.001320157,0.2452842,0.2667636,0.002332285,0.1393653,0.116547,0.2377126,0.06022605,0.1633357,0.1146374,0.1607952,0.1903891,0.1031135,Reloj
0.3331933,0.1313995,0.07816234,0.1757016,0.1185757,0.07263666,0.09442378,0.1356806,0.1516221,0.2202536,0.1543502,0.1237751,0.08175067,0.1413085,0.09507231,0.06638791,0.0589241,0.251701,0.09751046,0.1316798,0.09615229,0.2907247,0.1442073,0.2385727,0.08757517,0.09342366,0.2910801,0.04486275,0.1629856,0.08526909,0.06188296,0.2907247,0.1129552,0.1504863,0.0516363,0.3048308,0.2283497,0.004974414,0.251701,0.2500091,0.005214475,0.1186462,0.1122145,0.2329387,0.06136218,0.1410494,0.11519,0.1837995,0.1882355,0.1067653,Reloj
0.3270482,0.08746364,0.1391558,0.1117001,0.1221489,0.1231797,0.1737325,0.09892404,0.1495989,0.1555692,0.1207295,0.1183005,0.1168022,0.1062495,0.08474453,0.2256511,0.01229855,0.2215041,0.06162988,0.1380714,0.09322418,0.2304442,0.1139528,0.2302945,0.1354476,0.1419264,0.1023217,0.07278888,0.1081099,0.125726,0.1370496,0.06949963,0.1103529,0.07746112,0.03196898,0.289283,0.2626254,0.004006439,0.2291102,0.08453041,0.002285295,0.1657499,0.08676391,0.06972199,0.2302945,0.1068688,0.1063394,0.08734486,0.1752634,0.1818919,Reloj
0.3474682,0.07655668,0.1167957,0.1259487,0.1330775,0.1073252,0.09919483,0.1436674,0.1668457,0.04070665,0.1524565,0.2025917,0.1135129,0.1350195,0.0688571,0.1295922,0.03922435,0.2156882,0.09201828,0.1754443,0.04111561,0.3289047,0.157216,0.164421,0.09847657,0.1046733,0.0704813,0.05633128,0.0521352,0.07699144,0.1167874,0.03401041,0.07174093,0.05163684,0.04364297,0.2974481,0.2363719,0.004183594,0.2156882,0.04398632,0.004626276,0.2410311,0.1937903,0.09719524,0.1355491,0.1252173,0.09648246,0.05735517,0.1370322,0.2312123,Reloj
0.4011306,0.1520637,0.1781977,0.07669397,0.1296341,0.2387874,0.07198887,0.1241806,0.1190443,0.06184796,0.1784402,0.03953925,0.2387874,0.1915492,0.09598829,0.2387874,0.034382,0.2186086,0.1509756,0.1263815,0.09022379,0.403212,0.132548,0.1074493,0.2337766,0.2337766,0.06685083,0.09149862,0.04630114,0.2252412,0.03958344,0.03198367,0.04222208,0.1465396,0.03519295,0.3095619,0.1242263,0.007884853,0.2337766,0.02813427,0.007656471,0.09395327,0.1384209,0.06742001,0.2387874,0.1401485,0.1254504,0.04720006,0.1193758,0.163489,Reloj
