lbp58,hog25,hog210,hog435,hog387,hog111,hog556,hog363,hog16,hog394,hog369,hog138,hog225,hog95,hog120,hog237,hog361,hog509,hog379,hog151,hog217,hog374,hog513,hog520,hog336,hog221,hog421,hog367,hog547,hog34,hog360,hog117,hog198,hog94,lbp5,hog235,hog565,hog61,hog309,hog222,hog90,hog508,hog510,hog340,hog43,hog483,hog278,hog220,hog96,hog358,Clase
0.3238462,0.1331771,0.04350762,0.1220592,0.2632731,0.01462303,0.1950398,0.05445941,0.257197,0.1838996,0.2337341,0.0867672,0.2840671,0.02795253,0.1074111,0.04713838,0.2632731,0.04523019,0.2632731,0.163107,0.2840671,0.2632731,0.2669519,0.1683858,0.04502585,0.02253817,0.2149524,0.07140606,0.2129054,0.240236,0.2506492,0.319908,0.2631982,0.02098939,0.004255456,0.2840671,0.173089,0.2530229,0.0761421,0.05592364,0.309004,0.06926166,0.06831416,0.09241909,0.2530229,0.05884653,0.07998093,0.02207973,0.06630409,0.1616529,Led
0.2979318,0.07262458,0.09239177,0.1488728,0.2778568,0.1353909,0.04242887,0.1567485,0.08258015,0.1008491,0.2280701,0.2286588,0.2874178,0.01190142,0.2286588,0.09968712,0.2241673,0.009374615,0.3313577,0.0437353,0.2874178,0.3313577,0.2741654,0.1301206,0.1411306,0.01150526,0.06892598,0.06002916,0.1190922,0.1591202,0.2258286,0.1898067,0.3034266,0.02457275,0,0.2795878,0.119707,0.1623968,0.1760917,0.0246077,0.1994084,0.01004889,0.0131402,0.05790459,0.05029977,0.04662465,0.01971798,0.01806328,0.02365723,0.05675347,Led
0.415977,0.1353396,0.0464719,0.08901162,0.2650554,0.02358033,0.1711096,0.1017807,0.1676866,0.08946067,0.2650554,0.1428995,0.2986945,0.0002881901,0.06290814,0.05931314,0.1728842,0.01293747,0.2650554,0.07990937,0.2986945,0.2650554,0.2814015,0.1206158,0.08850608,0.003182152,0.09982175,0.08213141,0.1690356,0.2519405,0.2653562,0.2712272,0.3096597,0.0004374385,0,0.2125743,0.1751202,0.2300564,0.09280913,0.005411794,0.3206441,0.02412054,0.01010221,0.1268694,0.08407655,0.04946079,0.04094443,0.002588674,0.0004911054,0.06395584,Led
0.3490753,0.1579092,0.1360536,0.02932731,0.03199113,0.07815792,0.05048309,0.1016591,0.180252,0.0524352,0.02757301,0.2051398,0.2520995,0.05311396,0.09185924,0.1231094,0.02064307,0.2408871,0.03201861,0.07046653,0.2520995,0.3008708,0.08326751,0.08943741,0.09818865,0.06174607,0.03209134,0.08231643,0.07154575,0.1709193,0.02250381,0.2107395,0.2494611,0.07647347,0,0.06773973,0.1961207,0.2088691,0.01634992,0.07068741,0.1790271,0.1847618,0.226154,0.09987582,0.223218,0.1998595,0.0769088,0.06591156,0.06823821,0.08833355,Led
0.3769925,0.1130192,0.08254083,0.1371043,0.2573268,0.06071855,0.1613159,0.07761,0.1529826,0.12902,0.247933,0.1569379,0.304589,0.01787433,0.05532926,0.05719597,0.2201359,0.01792895,0.2573268,0.1134948,0.304589,0.243689,0.3002277,0.1200488,0.09642535,0.02812774,0.1380126,0.06114314,0.179163,0.216854,0.2527725,0.2981208,0.2720257,0.007213812,0,0.2841721,0.08533094,0.140457,0.1617325,0.03748557,0.32648,0.02208639,0.04787244,0.07861119,0.06215353,0.1266525,0.08089193,0.01356315,0.02718144,0.1339456,Led
0.3361728,0.1561718,0.03150255,0.2369488,0.2307258,0.0307573,0.1037875,0.06705024,0.04280098,0.0709663,0.3120258,0.143125,0.2887774,0.01568515,0.05122304,0.0456246,0.1864786,0.02536812,0.3241178,0.1383013,0.2887774,0.3241178,0.2673884,0.1276735,0.05472038,0.004644346,0.05114238,0.04897847,0.1192488,0.1416173,0.1876759,0.2708182,0.3022631,0.01207753,0,0.2887774,0.1601282,0.1129747,0.2319924,0.009542258,0.2874394,0.0287561,0.01428083,0.08391861,0.03394831,0.02193087,0.01731965,0.005571838,0.02600475,0.05118953,Led
0.3864453,0.1081189,0.1264593,0.02335074,0.01168539,0.1454077,0.03219239,0.0891204,0.1459205,0.07001331,0.1036551,0.1057065,0.2094481,0.1803035,0.1663367,0.1159117,0.06844888,0.2680889,0.01427294,0.07572873,0.2140947,0.3059024,0.1319384,0.1365672,0.1030586,0.2353286,0.0476048,0.09875011,0.08510494,0.1843082,0.007907336,0.1943835,0.2114478,0.1618565,0,0.1106346,0.1416503,0.1915522,0.02239226,0.249926,0.2462224,0.2112888,0.2680889,0.08266132,0.1375919,0.2162228,0.01819182,0.1866673,0.2013703,0.05712039,Led
0.1966282,0.1184879,0.1770481,0.1363864,0.2901301,0.04822501,0.1050293,0.1038727,0.06491579,0.07556518,0.2901301,0.1859116,0.272112,0.02766598,0.1429908,0.1431298,0.2901301,0.04302399,0.2901301,0.08466108,0.272112,0.06810836,0.3207621,0.0454105,0.1141327,0.02457115,0.09151056,0.1030096,0.06443383,0.07389757,0.2948869,0.2509291,0.257531,0.05686847,0.002000329,0.272112,0.03399917,0.0488326,0.1564002,0.03588821,0.3038804,0.04285498,0.06022292,0.06953365,0.03873621,0.03913179,0.1289459,0.04926372,0.03676689,0.07539883,Led
0.3099991,0.06100961,0.1089667,0.03860472,0.0135925,0.1373741,0.07586481,0.09874029,0.08532948,0.05346609,0.04180571,0.07665715,0.09850866,0.2298165,0.1434756,0.1029377,0.05677246,0.2758774,0.01379485,0.05173698,0.1464193,0.3017566,0.01373342,0.06537496,0.07330478,0.2529103,0.06108147,0.05238162,0.06610879,0.2015731,0.01028431,0.196544,0.1108369,0.2298165,0.04668827,0.09222347,0.2127924,0.2239732,0.03678329,0.2529103,0.2298165,0.2758774,0.1881461,0.0396105,0.1216033,0.1319234,0.05342774,0.2529103,0.2298165,0.03209569,Led
0.2638856,0.1505798,0.09926765,0.03768672,0.1610437,0.029028,0.09622596,0.1242609,0.0679196,0.09502555,0.1982278,0.1143393,0.2379117,0.01804655,0.07734225,0.08147768,0.1906106,0.2619928,0.2310582,0.08962374,0.2379117,0.215657,0.2502359,0.1025848,0.1425687,0.04068656,0.1060424,0.1495091,0.1111924,0.0516291,0.2293213,0.2716618,0.2551511,0.02086381,0,0.11986,0.1034044,0.0573914,0.02847338,0.08992968,0.2568145,0.2619928,0.1136723,0.1494376,0.05367114,0.1126956,0.08947791,0.04508718,0.04336199,0.09664734,Led
0.4756008,0.03272231,0.07406275,0.07337364,0.05885635,0.04363722,0.084534,0.06566631,0.0361353,0.08193378,0.05265527,0.06227712,0.2036046,0.06346357,0.03800942,0.08057384,0.05076142,0.278266,0.06476867,0.09600648,0.2393993,0.3794943,0.06060291,0.05244736,0.07069107,0.229112,0.05774474,0.08806044,0.05259392,0.04049521,0.05770579,0.3462367,0.1835499,0.036039,0.001960877,0.08877631,0.0908916,0.04821048,0.1221408,0.1170145,0.373097,0.10136,0.1211383,0.0914625,0.07108997,0.133255,0.03474061,0.1242645,0.03255723,0.09285571,Led
0.3550186,0.109761,0.1191429,0.1249394,0.08686587,0.1709592,0.09297086,0.1145961,0.1216603,0.1577507,0.04461857,0.1060697,0.2206577,0.03222325,0.1932522,0.123363,0.1042259,0.2603438,0.09489962,0.09965016,0.2334404,0.2942662,0.2040486,0.2603438,0.1058774,0.05765037,0.1469182,0.1426438,0.2104974,0.1121706,0.1141648,0.129094,0.233752,0.04949611,0.01750635,0.1759943,0.2165494,0.09521763,0.1149064,0.1587473,0.1573789,0.22403,0.2603438,0.138712,0.1088273,0.1643569,0.01135339,0.04006451,0.1156582,0.09751674,Led
0.3110323,0.1795019,0.1096051,0.09879691,0.01782374,0.05146778,0.0975339,0.08931952,0.2100453,0.05542087,0.2809015,0.1891992,0.2636003,0.02116786,0.1274666,0.09803358,0.2809015,0.2808043,0.03017304,0.1151852,0.2636003,0.2809015,0.06151334,0.09492884,0.08207438,0.01903757,0.05275876,0.07943081,0.09826124,0.168583,0.01355636,0.2501888,0.235267,0.03995749,0,0.2636003,0.1921973,0.1959544,0.0840845,0.02760944,0.2995624,0.2499925,0.2276796,0.05575221,0.2342696,0.1646645,0.09428672,0.03361171,0.0312068,0.04750197,Led
0.2975802,0.1946606,0.02634548,0.03010671,0.101343,0.1321456,0.02937222,0.07477465,0.1835062,0.07185725,0.2640723,0.1877783,0.2564009,0.006118572,0.09351598,0.08391855,0.2640723,0.2896168,0.08226863,0.1258333,0.2564009,0.1605291,0.03307465,0.05641854,0.01852185,0.01329471,0.05760111,0.2125128,0.04837152,0.1945278,0.148186,0.2731143,0.2794682,0.01672316,0,0.2564009,0.2107264,0.1916925,0.02261089,0.01444141,0.2869674,0.2141235,0.213153,0.1863325,0.1802844,0.1790511,0.1502345,0.02305073,0.008198408,0.09526607,Led
0.3236243,0.1490696,0.1813173,0.02766122,0.07125706,0.06097649,0.02466303,0.2136068,0.1495989,0.06484181,0.2014349,0.2064109,0.2435747,0.01179366,0.07595322,0.2435747,0.16767,0.2927856,0.06273495,0.12214,0.2435747,0.1320613,0.02169987,0.07005867,0.1451309,0.02526629,0.07123215,0.2486914,0.06100056,0.09867065,0.07909735,0.2894813,0.2526729,0.02701536,0,0.190909,0.06404944,0.07275259,0.01586166,0.05456774,0.2904814,0.2764127,0.2927856,0.258392,0.1219541,0.274545,0.09820715,0.04972911,0.02418369,0.1120938,Led
0.3319618,0.13519,0.06953368,0.06639851,0.05241636,0.1135333,0.01037077,0.08750781,0.1816917,0.08908955,0.0952658,0.2653333,0.249082,0.04634025,0.0968123,0.06102877,0.1552919,0.3205428,0.07798008,0.07886226,0.249082,0.2685777,0.04029084,0.04387179,0.1110047,0.03370975,0.06073234,0.2362468,0.03100307,0.1010765,0.05860311,0.2655058,0.2460505,0.05532121,0,0.1974446,0.02552991,0.07108509,0.03553487,0.07036576,0.2905001,0.265199,0.2869858,0.2097224,0.1405637,0.2756837,0.1163806,0.03950357,0.05215747,0.1475441,Led
0.3250817,0.2471894,0.1095182,0.03712493,0.09890201,0.1137735,0.06919178,0.08569683,0.06563088,0.07730096,0.276221,0.1146141,0.1177157,0.1475577,0.05279205,0.05632769,0.2252102,0.1877575,0.04284244,0.2230214,0.09242658,0.276221,0.07640033,0.1235111,0.1234538,0.2197293,0.04433862,0.145035,0.06127172,0.1144096,0.09750769,0.2380143,0.1362684,0.1420721,0.01815924,0.1436528,0.05880111,0.06800268,0.03093374,0.2229414,0.2303821,0.09414543,0.1539475,0.1497905,0.1094309,0.154121,0.1090257,0.1531851,0.1873587,0.1046456,Led
0.273382,0.110175,0.05494549,0.143236,0.2886387,0.01914735,0.1936836,0.07773415,0.03140746,0.08182685,0.2886387,0.02358718,0.3874941,0.004420875,0.003730108,0.04057621,0.2886387,0.01139442,0.2886387,0.1350161,0.3874941,0.1409552,0.2936582,0.08810954,0.06400254,0.008932727,0.1046565,0.0469028,0.1367253,0.147126,0.2811624,0.3464698,0.3061565,0.005268177,0,0.20586,0.1257698,0.09514861,0.120991,0.01232532,0.3408953,0.02339503,0.0218135,0.0451259,0.02082865,0.02834504,0.03413733,0.009967325,0.005631167,0.06295042,Led
0.1806968,0.1081894,0.1155947,0.1180651,0.2773016,0.03588993,0.1210174,0.07660801,0.07564213,0.07722357,0.2773016,0.1915599,0.2593436,0.03011594,0.1254832,0.1058346,0.2773016,0.05661113,0.2773016,0.08886034,0.2593436,0.05434679,0.3211979,0.03886478,0.07633051,0.02760592,0.07433166,0.1004103,0.050083,0.1093278,0.2835016,0.2560757,0.2444029,0.04888546,0.001184377,0.2593436,0.03133984,0.08358372,0.1246327,0.06610224,0.3138525,0.06769165,0.07383045,0.06381414,0.04235074,0.06494852,0.1054835,0.04931875,0.06178292,0.1197934,Led
0.2067225,0.03975436,0.0373893,0.04488999,0.2948398,0.03593448,0.06123649,0.121352,0.2063456,0.1740812,0.04472303,0.1459881,0.2318461,0.06932361,0.06815561,0.07808351,0.05553685,0.0279942,0.2948398,0.02640477,0.2577674,0.2948398,0.3234045,0.1223646,0.06845886,0.1935706,0.09926309,0.09082983,0.1202951,0.07719781,0.2469302,0.3366409,0.1031507,0.0054045,0,0.07046849,0.09959168,0.0653264,0.02763129,0.2577674,0.3728374,0.04798738,0.0368479,0.05562318,0.1410225,0.07801893,0.04899123,0.02479675,0.1345426,0.02350457,Led
0.3430538,0.1381858,0.0648898,0.07177919,0.2844656,0.01818016,0.1453484,0.04255829,0.1343737,0.07939965,0.2844656,0.06057289,0.3307648,0.00499388,0.00414553,0.03000939,0.2844656,0.03948399,0.263615,0.1505236,0.3307648,0.05520713,0.318574,0.08343448,0.04120079,0.02597873,0.06070151,0.05637974,0.07858162,0.119232,0.1672689,0.3516494,0.2927154,0.014424,0,0.3307648,0.1122057,0.05866568,0.07979779,0.02839348,0.3433122,0.04529396,0.04627517,0.04399559,0.02608952,0.1456488,0.1312055,0.02587611,0.007567528,0.1132694,Led
0.303946,0.147086,0.02942539,0.08050043,0.2834547,0.024091,0.09617185,0.03955302,0.1009356,0.1090421,0.2834547,0.0653818,0.2886252,0.005466303,0.05419526,0.02968197,0.2834547,0.02039295,0.2834547,0.1624969,0.2886252,0.2834547,0.2820771,0.1147948,0.0397746,0.007607177,0.08991829,0.02684988,0.1098392,0.09461649,0.3062639,0.3332368,0.2853915,0.01619709,0,0.2886252,0.2062815,0.07100055,0.08331008,0.02342716,0.3286347,0.04176969,0.03259154,0.03910141,0.05139101,0.03232085,0.04762121,0.02177692,0.01790522,0.05155274,Led
0.3664221,0.09304966,0.0742999,0.1892091,0.2394917,0.02084735,0.2481527,0.06009239,0.02514151,0.1624745,0.2394917,0.1625063,0.3238413,0.001788879,0.02906335,0.03999788,0.2394917,0.06676707,0.2394917,0.1178061,0.3238413,0.2394917,0.2833426,0.1475647,0.09853011,0.00547251,0.1752841,0.1049255,0.2275759,0.1208553,0.2221376,0.3050177,0.2946616,0.0009458842,0,0.3021194,0.1641441,0.05261265,0.2139681,0.005847795,0.3446606,0.06482026,0.0392277,0.1153703,0.005348657,0.06219601,0.02895602,0.003101981,0.002817411,0.09156713,Led
0.3111919,0.1867964,0.02132079,0.1344861,0.2997258,0.03958854,0.05839416,0.06035782,0.03333062,0.1565096,0.2227042,0.1661714,0.2862934,0.002773778,0.144964,0.05346678,0.2997258,0.02218782,0.2997258,0.1107959,0.2862934,0.2997258,0.2579208,0.1854858,0.02611635,0.009194981,0.1064611,0.05112324,0.1856182,0.2624688,0.2584247,0.2733698,0.2969747,0.002848554,0,0.2862934,0.2151206,0.2414904,0.1030482,0.01418457,0.3210809,0.03221355,0.02543228,0.04449546,0.01842907,0.06583837,0.01230346,0.008600187,0.01124209,0.05068488,Led
0.306888,0.06524291,0.06358133,0.1209944,0.1233926,0.07468023,0.1237209,0.1058084,0.13374,0.1992395,0.1940097,0.1658278,0.2613052,0.01076778,0.1100127,0.06792363,0.2031051,0.0384508,0.1755258,0.03854257,0.2613052,0.3153623,0.1723846,0.2414008,0.1038584,0.01182059,0.1741066,0.1171804,0.204961,0.1554662,0.09778611,0.2519307,0.2900127,0.02031399,0,0.2613052,0.1317547,0.1328907,0.1240542,0.01332745,0.2941584,0.03228726,0.0922297,0.1092646,0.07699176,0.05061199,0.04494599,0.0183597,0.009052082,0.06506918,Led
0.3952231,0.1540073,0.1035284,0.1120813,0.2677976,0.04505977,0.05622203,0.1514439,0.02445922,0.1479065,0.1310669,0.1250856,0.2929315,0.01033036,0.1112383,0.1249086,0.1780454,0.02732111,0.2899884,0.1451989,0.2929315,0.2899884,0.2933985,0.1536299,0.159475,0.01525261,0.1028487,0.1253191,0.1442347,0.08866003,0.2503773,0.2621336,0.2928398,0.01517467,0,0.2143756,0.09543446,0.06692339,0.1176881,0.030456,0.321682,0.05537003,0.02519264,0.1747809,0.01715049,0.02405238,0.03094286,0.0144178,0.02246889,0.06688421,Led
0.2801372,0.09924126,0.0578349,0.0278095,0.2772748,0.06725058,0.2916119,0.06095079,0.06526373,0.2772748,0.2772748,0.243723,0.2990815,0.01579544,0.06138234,0.0507621,0.2772748,0.04378896,0.2772748,0.1896268,0.2990815,0.2161378,0.267976,0.267976,0.0774266,0.006662617,0.2822843,0.1235888,0.2916119,0.08001505,0.3105876,0.260611,0.3085026,0.01831323,0.004926563,0.2990815,0.1710984,0.04662781,0.04271139,0.01100409,0.3159864,0.06393718,0.04983708,0.1494873,0.04605923,0.03866835,0.1147543,0.01484652,0.0339946,0.1050625,Led
0.2976483,0.1144726,0.03496555,0.01837352,0.02974919,0.02001801,0.07340908,0.05300663,0.02848069,0.05045668,0.05692136,0.08588845,0.3134292,0.1069667,0.04101939,0.03875025,0.0533442,0.2837119,0.01745376,0.06760525,0.3134292,0.3114411,0.07748789,0.09922113,0.04342086,0.05676142,0.03331704,0.06412229,0.08738862,0.09458212,0.0270091,0.2972698,0.3124718,0.05177571,0.007670345,0.1126487,0.1992338,0.1551886,0.01011436,0.0621169,0.3248459,0.1658056,0.1487003,0.05482926,0.05231109,0.151265,0.02441403,0.02599647,0.07396123,0.08647428,Led
0.2434054,0.09800079,0.05948399,0.05136493,0.08722315,0.02949627,0.04303129,0.09879242,0.0185244,0.05971234,0.09170759,0.09806862,0.3025519,0.06495537,0.04657677,0.06561821,0.07640438,0.1397729,0.07330486,0.05353786,0.3025519,0.3034067,0.2429545,0.05561673,0.06704888,0.06241847,0.02749795,0.124893,0.04519482,0.07090339,0.05656938,0.2958228,0.2987467,0.0381326,0.004998221,0.0803596,0.1380786,0.09427442,0.03626641,0.04852445,0.3134583,0.1271399,0.08142988,0.08845876,0.02790457,0.1223689,0.008197743,0.02552908,0.0556265,0.05162041,Led
0.1792554,0.07192085,0.09958971,0.07960709,0.2826548,0.03152524,0.1067437,0.1166811,0.07937065,0.07114919,0.2444857,0.1069409,0.3141149,0.01032926,0.1191529,0.1237003,0.1755347,0.0557188,0.2826548,0.08703376,0.3141149,0.09839037,0.2917078,0.05823689,0.08835651,0.02641323,0.0685477,0.2051365,0.06294996,0.0698128,0.2735808,0.2622831,0.2756036,0.00606238,0.01016261,0.1927897,0.1074347,0.04901274,0.1172732,0.02940444,0.3096166,0.04367146,0.07125498,0.2305828,0.06341667,0.05771609,0.1131645,0.02722158,0.01646649,0.1589769,Led
0.1732172,0.09822744,0.07848456,0.1174537,0.2829957,0.03550076,0.1115341,0.05669767,0.06812515,0.1199244,0.2829957,0.2357085,0.2721685,0.06215404,0.1523713,0.07055671,0.2829957,0.03003884,0.2829957,0.06205695,0.2721685,0.04336568,0.296406,0.0593832,0.05527906,0.07414999,0.1036343,0.1047818,0.06205024,0.1119227,0.296955,0.2510913,0.2494674,0.08703724,0.00125484,0.2721685,0.03548812,0.08525198,0.1254444,0.08959066,0.3113461,0.02937703,0.05509792,0.06643066,0.03673896,0.03765726,0.1034354,0.09429763,0.08013907,0.1037038,Led
0.1399859,0.1158696,0.1215006,0.1124172,0.280922,0.03820631,0.139991,0.1355745,0.1231539,0.04619474,0.280922,0.05483492,0.2965519,0.005675192,0.05780341,0.112911,0.280922,0.01726876,0.280922,0.1380181,0.2965519,0.0299393,0.3149492,0.03294671,0.1246088,0.004239341,0.08240227,0.04619735,0.05462806,0.09862098,0.3201985,0.2782206,0.2912778,0.008643317,0.003978835,0.2965519,0.04745322,0.06726963,0.1750723,0.006953187,0.3085669,0.01828166,0.01322953,0.03127415,0.08348476,0.01968121,0.189509,0.006227556,0.009108369,0.03413936,Led
0.1709227,0.07818405,0.05856409,0.08530176,0.2937006,0.03395164,0.09577344,0.1024432,0.1237224,0.1008742,0.2937006,0.09498195,0.3269101,0.001835766,0.171793,0.07612833,0.2937006,0.04072069,0.2937006,0.0819347,0.3269101,0.1509143,0.3108316,0.06898277,0.08690711,0.005883661,0.0919143,0.09133924,0.0761506,0.1396936,0.307417,0.2601868,0.2949117,0.008870775,0.001397425,0.3269101,0.09537334,0.1124925,0.1104316,0.01131478,0.3222938,0.05448762,0.03326945,0.07135035,0.1064957,0.03242724,0.1162967,0.01504568,0.01044354,0.05160505,Led
0.1400213,0.08716056,0.04986396,0.06701247,0.2866799,0.04523166,0.1072617,0.08918086,0.09624912,0.12775,0.2866799,0.1104337,0.3197098,0.02336726,0.1327211,0.04768548,0.2866799,0.01190173,0.2866799,0.09879168,0.3197098,0.06415487,0.3187544,0.06704418,0.09624364,0.02226559,0.1187505,0.09265596,0.07489178,0.08693419,0.2887469,0.2730379,0.2836395,0.0175759,0.003597192,0.3197098,0.06756015,0.07109866,0.1243482,0.02055945,0.3235939,0.02474661,0.01479557,0.08912987,0.09274248,0.01039616,0.1247424,0.01689462,0.02390939,0.04257314,Led
0.1333375,0.1408926,0.06850987,0.1088191,0.3029159,0.01828965,0.1221589,0.1073724,0.06839404,0.1400648,0.3029159,0.06153617,0.3396164,0.003794566,0.03490287,0.06952433,0.2450163,0.005772354,0.3029159,0.1817733,0.3396164,0.06478801,0.3195774,0.07024059,0.1126322,0.001915421,0.1343662,0.08346086,0.06575143,0.1531441,0.3354586,0.2928437,0.3287863,0.01261448,0.002030798,0.311802,0.04576671,0.08012459,0.2329021,0.009155642,0.3417353,0.009427305,0.01234056,0.08152356,0.04306357,0.01210223,0.1299572,0.01011691,0.01111542,0.03953997,Led
0.1898549,0.06908698,0.02479906,0.06941691,0.2899142,0.01393162,0.03952505,0.03880562,0.1416638,0.1087415,0.2899142,0.01081063,0.3342309,0.004805041,0.02417096,0.01491335,0.2899142,0.02169226,0.2899142,0.07352609,0.3342309,0.02860165,0.312175,0.058977,0.04393687,0.005908547,0.1171123,0.0927183,0.06686829,0.1463178,0.2799814,0.3327958,0.2772433,0.01316033,0.004714548,0.3270079,0.03156064,0.1120342,0.0511841,0.01395855,0.320623,0.02340838,0.02857001,0.1055616,0.07795489,0.02555333,0.09649407,0.01136423,0.008212478,0.06066047,Led
0.1388273,0.06194197,0.1204655,0.07801533,0.03482005,0.02880329,0.05209846,0.07533358,0.09132045,0.05060237,0.0415948,0.04463636,0.1004506,0.08085848,0.07787684,0.1208364,0.06535339,0.3377895,0.04945423,0.01674224,0.0789737,0.3459035,0.04363146,0.06816553,0.08188204,0.08860315,0.03195915,0.08497406,0.05761087,0.04030057,0.0445537,0.282109,0.07444912,0.0725868,0.001365381,0.07499392,0.1163953,0.06425972,0.08705667,0.1437402,0.2355099,0.1455357,0.1946917,0.07597223,0.1063322,0.1893471,0.03452523,0.08901273,0.1367606,0.08950289,Led
0.1487401,0.1011334,0.09325056,0.06944183,0.308365,0.02331983,0.1292689,0.09146589,0.06908145,0.09598532,0.308365,0.04225424,0.3424439,0.003799868,0.04752042,0.06948948,0.308365,0.005113259,0.308365,0.1199006,0.3424439,0.004672501,0.3276945,0.1085662,0.101892,0.00855375,0.1640493,0.02812377,0.1800643,0.211962,0.3132139,0.3177176,0.314691,0.004260193,0,0.3424439,0.1655982,0.07111908,0.06600968,0.002507393,0.3199937,0.007852199,0.008204525,0.02277192,0.02793222,0.005090752,0.1101849,0.01518953,0.002931906,0.0220883,Led
0.1606141,0.04832366,0.04631804,0.1106507,0.2963977,0.004986927,0.1053081,0.0869937,0.0272557,0.0447535,0.2963977,0.09031263,0.3454852,0.006968011,0.06170578,0.05818016,0.2963977,0.001323937,0.2963977,0.1091154,0.3454852,0.02529851,0.3312559,0.03174448,0.07587211,0.009181051,0.08198522,0.04802185,0.0681472,0.03916498,0.3087648,0.2966008,0.3434446,0.01333267,0.003997623,0.2999427,0.08623634,0.02960971,0.1493653,0.009719107,0.3339772,0.005956211,0.003474854,0.07069441,0.02576941,0.003071385,0.08220153,0.01613232,0.009127989,0.02729202,Led
0.1470054,0.04594293,0.06343629,0.1120403,0.3237135,0.01963527,0.1559736,0.06158225,0.01587064,0.02356409,0.3237135,0.120096,0.3316073,0.01423868,0.05201776,0.06308921,0.3237135,0.002680134,0.3237135,0.1086924,0.3316073,0.02549862,0.315135,0.02480138,0.05731771,0.01921137,0.06955536,0.07878695,0.0576193,0.04951889,0.3522668,0.2995737,0.3118477,0.0177723,0,0.2840849,0.06980035,0.03521277,0.1240412,0.01703152,0.3316346,0.01244709,0.005542647,0.09457393,0.0121275,0.005142009,0.08255343,0.02506557,0.01336105,0.0115077,Led
0.232358,0.1700485,0.08969603,0.1257443,0.3060151,0.08194767,0.1718398,0.06520063,0.0869016,0.1483449,0.05650221,0.2031987,0.2494059,0.1380793,0.1280024,0.06310038,0.04119179,0.1665971,0.267353,0.1550994,0.2321303,0.3060151,0.2608967,0.2068989,0.08918245,0.2399346,0.1272177,0.08314762,0.1980018,0.1325363,0.2791739,0.2570382,0.2632692,0.1061844,0.005275042,0.04117325,0.1721782,0.1552329,0.1028682,0.09535357,0.2717858,0.0838474,0.06780785,0.1242306,0.116087,0.05804947,0.02500425,0.1493318,0.0728818,0.06725599,Led
0.1820572,0.1218151,0.05473552,0.07989045,0.2774241,0.02358898,0.1348409,0.05043865,0.06919114,0.09753501,0.2774241,0.1350966,0.2761956,0.03203802,0.08394158,0.06274452,0.2774241,0.03760188,0.2774241,0.08762293,0.2761956,0.05418555,0.2955684,0.03360559,0.04556074,0.03840311,0.08420156,0.1229289,0.03706233,0.1169112,0.2604886,0.2651851,0.2513886,0.04356556,0.000707084,0.2761956,0.02259956,0.07968974,0.09492514,0.04018375,0.2981373,0.04075958,0.04072822,0.07332069,0.03883887,0.03313177,0.08828179,0.04028805,0.02613573,0.07286877,Led
0.2395967,0.2544915,0.05993312,0.1563766,0.2773342,0.05756347,0.1024852,0.06236744,0.06507268,0.1351784,0.05086957,0.09216039,0.2467173,0.1034551,0.05319758,0.05654853,0.04756793,0.1356117,0.2773342,0.2596072,0.2467173,0.2773342,0.3043168,0.1109382,0.06755818,0.1826546,0.1092616,0.09751274,0.1155323,0.1697623,0.2786095,0.252182,0.2735285,0.06428456,0.002247532,0.06856515,0.05285554,0.144681,0.1527372,0.207057,0.2490391,0.06225637,0.07643054,0.1133406,0.06905307,0.06242702,0.0261914,0.09415582,0.1733817,0.08732793,Led
0.199571,0.1446538,0.05274793,0.09253054,0.2555476,0.05096521,0.1406148,0.03457353,0.1171746,0.2090903,0.104304,0.1781805,0.1777092,0.1193632,0.1154025,0.05810974,0.1318302,0.1852388,0.2555476,0.1304269,0.1954591,0.2555476,0.2772611,0.1720262,0.03880442,0.2631423,0.1748395,0.07275894,0.1705764,0.1457779,0.2440841,0.2905305,0.1288472,0.06084052,0.001455483,0.04161329,0.04429126,0.1103549,0.09564847,0.1580394,0.340169,0.1675018,0.2115708,0.07169756,0.06929926,0.1783371,0.02063779,0.1283294,0.06976727,0.1618329,Led
0.2193288,0.08506543,0.06348843,0.08575622,0.3130019,0.06840146,0.2529556,0.05893119,0.1452601,0.1315934,0.02885766,0.244148,0.146384,0.1555377,0.2253384,0.05813706,0.02880729,0.199343,0.3130019,0.06374793,0.2021922,0.3130019,0.2548244,0.1267532,0.06736923,0.2340821,0.1669339,0.1184755,0.1902099,0.1386903,0.2694481,0.2599635,0.1420384,0.08885112,0.005408843,0.03279785,0.07702449,0.1571162,0.07656018,0.1643321,0.2973915,0.1179394,0.145889,0.1221624,0.1205888,0.1552467,0.01657424,0.09984416,0.116883,0.09174842,Led
0.2035442,0.08649931,0.05300214,0.08442033,0.2761283,0.02891969,0.1620187,0.05662183,0.08874442,0.1683454,0.03992136,0.1753608,0.1683715,0.1383919,0.1032023,0.05889805,0.0322108,0.198235,0.2761283,0.08047019,0.2665989,0.2761283,0.2450272,0.1408802,0.05332936,0.2665989,0.17207,0.121823,0.1534781,0.2055499,0.2605893,0.2751107,0.1120117,0.05982843,0.003750064,0.0305384,0.06572734,0.2245171,0.05967644,0.2341537,0.3131791,0.08616304,0.1860905,0.08197877,0.06752604,0.1348704,0.0640962,0.08961616,0.1305393,0.05927911,Led
